Quiz_Score,Group_Score,Research_Score,Seatwork_Score,Target_Quadrant
0.64,0.5,0.3409,0.69,Hierarchical-Collective
0.93,0.5,0.3409,0.5,Distributed-Individual
0.64,1.0,0.3409,0.69,Hierarchical-Collective
0.93,0.0,0.3409,0.5,Distributed-Individual
0.64,0.5,0.3409,0.69,Hierarchical-Collective
0.93,0.5,0.3409,0.5,Distributed-Individual
0.64,1.0,0.3409,0.69,Hierarchical-Collective
0.93,0.0,0.3409,0.5,Distributed-Individual
0.64,0.5,0.3409,0.69,Hierarchical-Collective
0.93,0.5,0.3409,0.5,Distributed-Individual
0.64,1.0,0.3409,0.69,Hierarchical-Collective
0.42,0.5,0.5,0.79,Hierarchical-Individual
0.42,1.0,0.5,0.79,Hierarchical-Individual
0.42,1.0,0.5,0.79,Hierarchical-Individual
0.42,0.5,0.5,0.79,Hierarchical-Individual
0.42,1.0,0.5,0.79,Hierarchical-Individual
0.42,0.5,0.5,0.79,Hierarchical-Individual
0.42,0.5,0.5,0.79,Hierarchical-Individual
0.69,1.0,0.5909,0.95,Hierarchical-Individual
0.88,0.5,0.5909,0.54,Distributed-Collective
0.89,1.0,0.5909,0.8,Distributed-Collective
0.69,1.0,0.5909,0.95,Hierarchical-Individual
0.88,0.5,0.5909,0.54,Distributed-Collective
0.89,1.0,0.5909,0.8,Distributed-Collective
0.69,1.0,0.5909,0.95,Hierarchical-Individual
0.88,0.5,0.5909,0.54,Distributed-Collective
0.89,1.0,0.5909,0.8,Distributed-Collective
0.69,0.5,0.5909,0.95,Hierarchical-Individual
0.88,0.0,0.5909,0.54,Distributed-Collective
0.89,0.5,0.5909,0.8,Distributed-Collective
0.45,0.0,0.3864,0.66,Hierarchical-Individual
0.9,0.0,0.3864,0.86,Hierarchical-Collective
0.45,0.5,0.3864,0.66,Hierarchical-Individual
0.9,0.5,0.3864,0.86,Hierarchical-Collective
0.45,0.5,0.3864,0.66,Hierarchical-Individual
0.9,0.5,0.3864,0.86,Hierarchical-Collective
0.45,0.5,0.3864,0.66,Hierarchical-Individual
0.9,0.5,0.3864,0.86,Hierarchical-Collective
0.45,0.5,0.3864,0.66,Hierarchical-Individual
0.9,0.5,0.3864,0.86,Hierarchical-Collective
0.45,0.5,0.3864,0.66,Hierarchical-Individual
0.9,0.5,0.3864,0.86,Hierarchical-Collective
0.45,0.5,0.3864,0.66,Hierarchical-Individual
0.9,0.5,0.3864,0.86,Hierarchical-Collective
0.45,0.5,0.3864,0.66,Hierarchical-Individual
0.9,0.5,0.3864,0.86,Hierarchical-Collective
0.46,1.0,0.4318,0.6,Hierarchical-Individual
0.46,1.0,0.4318,0.6,Hierarchical-Individual
0.46,1.0,0.4318,0.6,Hierarchical-Individual
0.46,1.0,0.4318,0.6,Hierarchical-Individual
0.46,0.5,0.4318,0.6,Hierarchical-Individual
0.46,0.5,0.4318,0.6,Hierarchical-Individual
0.46,1.0,0.4318,0.6,Hierarchical-Individual
0.46,0.5,0.4318,0.6,Hierarchical-Individual
0.46,1.0,0.4318,0.6,Hierarchical-Individual
0.88,1.0,0.2955,0.84,Distributed-Individual
0.47,1.0,0.2955,0.79,Distributed-Individual
0.88,1.0,0.2955,0.84,Distributed-Individual
0.47,1.0,0.2955,0.79,Distributed-Individual
0.5,1.0,0.2955,0.96,Distributed-Collective
0.42,0.5,0.2955,0.62,Distributed-Collective
0.54,1.0,0.2955,0.63,Distributed-Collective
0.71,1.0,0.2955,1.0,Distributed-Individual
0.5,1.0,0.2955,0.96,Distributed-Collective
0.42,0.5,0.2955,0.62,Distributed-Collective
0.54,1.0,0.2955,0.63,Distributed-Collective
0.71,1.0,0.2955,1.0,Distributed-Individual
0.5,1.0,0.2955,0.96,Distributed-Collective
0.42,0.5,0.2955,0.62,Distributed-Collective
0.54,1.0,0.2955,0.63,Distributed-Collective
0.71,1.0,0.2955,1.0,Distributed-Individual
0.5,1.0,0.2955,0.96,Distributed-Collective
0.42,0.5,0.2955,0.62,Distributed-Collective
0.54,1.0,0.2955,0.63,Distributed-Collective
0.71,1.0,0.2955,1.0,Distributed-Individual
0.97,0.5,0.6364,0.79,Distributed-Collective
0.91,1.0,0.6364,0.63,Distributed-Collective
0.41,0.5,0.6364,0.85,Hierarchical-Collective
0.97,0.5,0.6364,0.79,Distributed-Collective
0.91,1.0,0.6364,0.63,Distributed-Collective
0.41,0.5,0.6364,0.85,Hierarchical-Collective
0.97,0.0,0.6364,0.79,Distributed-Collective
0.91,0.5,0.6364,0.63,Distributed-Collective
0.41,0.0,0.6364,0.85,Hierarchical-Collective
0.53,1.0,0.4545,0.89,Distributed-Collective
0.53,1.0,0.4545,0.89,Distributed-Collective
0.53,1.0,0.4545,0.89,Distributed-Collective
0.53,0.5,0.4545,0.89,Distributed-Collective
0.53,0.5,0.4545,0.89,Distributed-Collective
0.53,0.5,0.4545,0.89,Distributed-Collective
0.53,1.0,0.4545,0.89,Distributed-Collective
0.53,0.5,0.4545,0.89,Distributed-Collective
0.86,1.0,0.5909,0.66,Hierarchical-Collective
0.86,0.5,0.5909,0.66,Hierarchical-Collective
0.86,0.5,0.5909,0.66,Hierarchical-Collective
0.86,1.0,0.5909,0.66,Hierarchical-Collective
0.86,1.0,0.5909,0.66,Hierarchical-Collective
0.86,0.5,0.5909,0.66,Hierarchical-Collective
0.86,1.0,0.5909,0.66,Hierarchical-Collective
0.75,0.0,0.5,0.52,Distributed-Individual
0.66,0.5,0.5,0.58,Hierarchical-Individual
0.75,0.5,0.5,0.52,Distributed-Individual
0.66,1.0,0.5,0.58,Hierarchical-Individual
0.75,0.5,0.5,0.52,Distributed-Individual
0.66,1.0,0.5,0.58,Hierarchical-Individual
0.75,0.0,0.5,0.52,Distributed-Individual
0.66,0.5,0.5,0.58,Hierarchical-Individual
0.75,0.5,0.5,0.52,Distributed-Individual
0.66,1.0,0.5,0.58,Hierarchical-Individual
0.75,0.5,0.5,0.52,Distributed-Individual
0.66,1.0,0.5,0.58,Hierarchical-Individual
0.75,0.0,0.5,0.52,Distributed-Individual
0.66,0.5,0.5,0.58,Hierarchical-Individual
0.75,0.0,0.5,0.52,Distributed-Individual
0.66,0.5,0.5,0.58,Hierarchical-Individual
0.69,0.5,0.3636,0.68,Distributed-Individual
0.69,1.0,0.3636,0.68,Distributed-Individual
0.69,1.0,0.3636,0.68,Distributed-Individual
0.69,1.0,0.3636,0.68,Distributed-Individual
0.69,1.0,0.3636,0.68,Distributed-Individual
0.69,1.0,0.3636,0.68,Distributed-Individual
0.69,1.0,0.3636,0.68,Distributed-Individual
0.59,1.0,0.6591,0.9,Distributed-Individual
0.9,1.0,0.6591,0.72,Distributed-Collective
0.84,1.0,0.6591,0.5,Hierarchical-Collective
0.59,1.0,0.6591,0.9,Distributed-Individual
0.9,1.0,0.6591,0.72,Distributed-Collective
0.84,1.0,0.6591,0.5,Hierarchical-Collective
0.59,0.5,0.6591,0.9,Distributed-Individual
0.9,0.5,0.6591,0.72,Distributed-Collective
0.84,0.5,0.6591,0.5,Hierarchical-Collective
0.59,0.5,0.6591,0.9,Distributed-Individual
0.9,0.5,0.6591,0.72,Distributed-Collective
0.84,0.5,0.6591,0.5,Hierarchical-Collective
0.81,0.5,0.4545,0.68,Hierarchical-Collective
0.81,0.5,0.4545,0.68,Hierarchical-Collective
0.81,0.0,0.4545,0.68,Hierarchical-Collective
0.81,0.5,0.4545,0.68,Hierarchical-Collective
0.81,0.0,0.4545,0.68,Hierarchical-Collective
0.6,0.5,0.6591,0.96,Hierarchical-Collective
0.89,0.5,0.6591,0.72,Hierarchical-Collective
0.6,1.0,0.6591,0.96,Hierarchical-Collective
0.89,1.0,0.6591,0.72,Hierarchical-Collective
0.75,0.5,0.5682,0.65,Hierarchical-Individual
0.78,0.5,0.5682,0.75,Hierarchical-Individual
0.75,1.0,0.5682,0.65,Hierarchical-Individual
0.78,1.0,0.5682,0.75,Hierarchical-Individual
0.75,0.5,0.5682,0.65,Hierarchical-Individual
0.78,0.5,0.5682,0.75,Hierarchical-Individual
0.75,0.5,0.5682,0.65,Hierarchical-Individual
0.78,0.5,0.5682,0.75,Hierarchical-Individual
0.75,0.5,0.5682,0.65,Hierarchical-Individual
0.78,0.5,0.5682,0.75,Hierarchical-Individual
0.47,1.0,0.4773,0.73,Distributed-Collective
0.5,1.0,0.4773,0.97,Hierarchical-Individual
0.47,1.0,0.4773,0.73,Distributed-Collective
0.5,1.0,0.4773,0.97,Hierarchical-Individual
0.47,1.0,0.4773,0.73,Distributed-Collective
0.5,1.0,0.4773,0.97,Hierarchical-Individual
0.47,0.5,0.4773,0.73,Distributed-Collective
0.5,0.5,0.4773,0.97,Hierarchical-Individual
0.47,1.0,0.4773,0.73,Distributed-Collective
0.5,1.0,0.4773,0.97,Hierarchical-Individual
0.47,1.0,0.4773,0.73,Distributed-Collective
0.5,1.0,0.4773,0.97,Hierarchical-Individual
0.47,0.5,0.4773,0.73,Distributed-Collective
0.5,0.5,0.4773,0.97,Hierarchical-Individual
0.47,1.0,0.4773,0.73,Distributed-Collective
0.5,1.0,0.4773,0.97,Hierarchical-Individual
0.47,1.0,0.4773,0.73,Distributed-Collective
0.5,1.0,0.4773,0.97,Hierarchical-Individual
0.87,1.0,0.4091,0.65,Hierarchical-Collective
0.77,0.5,0.4091,0.95,Hierarchical-Individual
0.87,1.0,0.4091,0.65,Hierarchical-Collective
0.77,0.5,0.4091,0.95,Hierarchical-Individual
0.87,1.0,0.4091,0.65,Hierarchical-Collective
0.77,0.5,0.4091,0.95,Hierarchical-Individual
0.87,1.0,0.4091,0.65,Hierarchical-Collective
0.77,0.5,0.4091,0.95,Hierarchical-Individual
0.73,1.0,0.1818,0.7,Distributed-Collective
0.84,0.5,0.1818,0.92,Distributed-Collective
0.96,0.5,0.4318,0.71,Hierarchical-Individual
0.84,0.5,0.4318,0.68,Distributed-Individual
0.96,0.5,0.4318,0.71,Hierarchical-Individual
0.84,0.5,0.4318,0.68,Distributed-Individual
0.96,0.5,0.4318,0.71,Hierarchical-Individual
0.84,0.5,0.4318,0.68,Distributed-Individual
0.96,0.5,0.4318,0.71,Hierarchical-Individual
0.84,0.5,0.4318,0.68,Distributed-Individual
0.96,0.5,0.4318,0.71,Hierarchical-Individual
0.84,0.5,0.4318,0.68,Distributed-Individual
0.96,0.5,0.4318,0.71,Hierarchical-Individual
0.84,0.5,0.4318,0.68,Distributed-Individual
0.96,0.5,0.4318,0.71,Hierarchical-Individual
0.84,0.5,0.4318,0.68,Distributed-Individual
0.96,0.0,0.4318,0.71,Hierarchical-Individual
0.84,0.0,0.4318,0.68,Distributed-Individual
0.71,0.5,0.6591,0.65,Distributed-Individual
0.71,0.0,0.6591,0.65,Distributed-Individual
0.71,0.5,0.6591,0.65,Distributed-Individual
0.71,0.5,0.6591,0.65,Distributed-Individual
0.69,0.5,0.3864,0.52,Distributed-Individual
0.7,1.0,0.3864,0.78,Hierarchical-Collective
0.69,0.5,0.3864,0.52,Distributed-Individual
0.7,1.0,0.3864,0.78,Hierarchical-Collective
0.69,0.5,0.3864,0.52,Distributed-Individual
0.7,1.0,0.3864,0.78,Hierarchical-Collective
0.69,0.5,0.3864,0.52,Distributed-Individual
0.7,1.0,0.3864,0.78,Hierarchical-Collective
0.69,0.0,0.3864,0.52,Distributed-Individual
0.7,0.5,0.3864,0.78,Hierarchical-Collective
0.69,0.0,0.3864,0.52,Distributed-Individual
0.7,0.5,0.3864,0.78,Hierarchical-Collective
0.69,0.0,0.3864,0.52,Distributed-Individual
0.7,0.5,0.3864,0.78,Hierarchical-Collective
0.69,0.5,0.3864,0.52,Distributed-Individual
0.7,1.0,0.3864,0.78,Hierarchical-Collective
0.69,0.5,0.3864,0.52,Distributed-Individual
0.7,1.0,0.3864,0.78,Hierarchical-Collective
0.64,0.0,0.3409,0.64,Hierarchical-Individual
0.41,0.5,0.3409,0.79,Distributed-Individual
0.53,0.5,0.3409,0.8,Hierarchical-Collective
0.64,0.5,0.3409,0.64,Hierarchical-Individual
0.41,1.0,0.3409,0.79,Distributed-Individual
0.53,1.0,0.3409,0.8,Hierarchical-Collective
0.64,0.5,0.3409,0.64,Hierarchical-Individual
0.41,1.0,0.3409,0.79,Distributed-Individual
0.53,1.0,0.3409,0.8,Hierarchical-Collective
0.64,0.0,0.3409,0.64,Hierarchical-Individual
0.41,0.5,0.3409,0.79,Distributed-Individual
0.53,0.5,0.3409,0.8,Hierarchical-Collective
0.64,0.5,0.3409,0.64,Hierarchical-Individual
0.41,1.0,0.3409,0.79,Distributed-Individual
0.53,1.0,0.3409,0.8,Hierarchical-Collective
0.66,0.5,0.3864,0.95,Hierarchical-Individual
0.79,1.0,0.3864,0.64,Distributed-Individual
0.46,1.0,0.3864,0.69,Distributed-Individual
0.61,1.0,0.3864,0.53,Hierarchical-Collective
0.66,0.5,0.3864,0.95,Hierarchical-Individual
0.79,1.0,0.3864,0.64,Distributed-Individual
0.46,1.0,0.3864,0.69,Distributed-Individual
0.61,1.0,0.3864,0.53,Hierarchical-Collective
0.66,0.0,0.3864,0.95,Hierarchical-Individual
0.79,0.5,0.3864,0.64,Distributed-Individual
0.46,0.5,0.3864,0.69,Distributed-Individual
0.61,0.5,0.3864,0.53,Hierarchical-Collective
0.66,0.5,0.3864,0.95,Hierarchical-Individual
0.79,1.0,0.3864,0.64,Distributed-Individual
0.46,1.0,0.3864,0.69,Distributed-Individual
0.61,1.0,0.3864,0.53,Hierarchical-Collective
0.82,0.5,0.5682,0.82,Distributed-Collective
0.55,1.0,0.5682,0.79,Distributed-Collective
0.45,1.0,0.5682,0.55,Hierarchical-Individual
0.82,0.5,0.5682,0.82,Distributed-Collective
0.55,1.0,0.5682,0.79,Distributed-Collective
0.45,1.0,0.5682,0.55,Hierarchical-Individual
0.82,0.5,0.5682,0.82,Distributed-Collective
0.55,1.0,0.5682,0.79,Distributed-Collective
0.45,1.0,0.5682,0.55,Hierarchical-Individual
0.82,0.0,0.5682,0.82,Distributed-Collective
0.55,0.5,0.5682,0.79,Distributed-Collective
0.45,0.5,0.5682,0.55,Hierarchical-Individual
0.97,0.0,0.3864,0.92,Hierarchical-Individual
0.95,0.0,0.3864,0.54,Distributed-Individual
0.73,0.5,0.3864,0.88,Distributed-Collective
0.97,0.0,0.3864,0.92,Hierarchical-Individual
0.95,0.0,0.3864,0.54,Distributed-Individual
0.73,0.5,0.3864,0.88,Distributed-Collective
0.97,0.5,0.3864,0.92,Hierarchical-Individual
0.95,0.5,0.3864,0.54,Distributed-Individual
0.73,1.0,0.3864,0.88,Distributed-Collective
0.97,0.0,0.3864,0.92,Hierarchical-Individual
0.95,0.0,0.3864,0.54,Distributed-Individual
0.73,0.5,0.3864,0.88,Distributed-Collective
0.97,0.5,0.3864,0.92,Hierarchical-Individual
0.95,0.5,0.3864,0.54,Distributed-Individual
0.73,1.0,0.3864,0.88,Distributed-Collective
0.97,0.5,0.3864,0.92,Hierarchical-Individual
0.95,0.5,0.3864,0.54,Distributed-Individual
0.73,1.0,0.3864,0.88,Distributed-Collective
0.97,0.5,0.3864,0.92,Hierarchical-Individual
0.95,0.5,0.3864,0.54,Distributed-Individual
0.73,1.0,0.3864,0.88,Distributed-Collective
0.97,0.0,0.3864,0.92,Hierarchical-Individual
0.95,0.0,0.3864,0.54,Distributed-Individual
0.73,0.5,0.3864,0.88,Distributed-Collective
0.89,0.5,0.5227,0.76,Distributed-Collective
0.84,0.5,0.5227,0.99,Hierarchical-Individual
0.46,1.0,0.5227,0.59,Hierarchical-Collective
0.89,0.0,0.5227,0.76,Distributed-Collective
0.84,0.0,0.5227,0.99,Hierarchical-Individual
0.46,0.5,0.5227,0.59,Hierarchical-Collective
0.89,0.5,0.5227,0.76,Distributed-Collective
0.84,0.5,0.5227,0.99,Hierarchical-Individual
0.46,1.0,0.5227,0.59,Hierarchical-Collective
0.89,0.5,0.5227,0.76,Distributed-Collective
0.84,0.5,0.5227,0.99,Hierarchical-Individual
0.46,1.0,0.5227,0.59,Hierarchical-Collective
0.54,0.5,0.5909,0.77,Hierarchical-Individual
0.92,1.0,0.5909,0.89,Distributed-Individual
0.43,1.0,0.5909,0.73,Distributed-Individual
0.54,0.5,0.5909,0.77,Hierarchical-Individual
0.92,1.0,0.5909,0.89,Distributed-Individual
0.43,1.0,0.5909,0.73,Distributed-Individual
0.85,1.0,0.3636,0.74,Distributed-Collective
0.99,1.0,0.3636,0.71,Hierarchical-Collective
0.94,0.5,0.3636,0.74,Distributed-Collective
0.54,1.0,0.3636,0.6,Hierarchical-Individual
0.85,1.0,0.3636,0.74,Distributed-Collective
0.99,1.0,0.3636,0.71,Hierarchical-Collective
0.94,0.5,0.3636,0.74,Distributed-Collective
0.54,1.0,0.3636,0.6,Hierarchical-Individual
0.85,1.0,0.3636,0.74,Distributed-Collective
0.99,1.0,0.3636,0.71,Hierarchical-Collective
0.94,0.5,0.3636,0.74,Distributed-Collective
0.54,1.0,0.3636,0.6,Hierarchical-Individual
0.85,1.0,0.3636,0.74,Distributed-Collective
0.99,1.0,0.3636,0.71,Hierarchical-Collective
0.94,0.5,0.3636,0.74,Distributed-Collective
0.54,1.0,0.3636,0.6,Hierarchical-Individual
0.68,1.0,0.4091,0.81,Distributed-Collective
0.94,1.0,0.4091,0.99,Distributed-Individual
0.4,0.5,0.4091,0.8,Hierarchical-Individual
0.58,1.0,0.4091,0.84,Distributed-Collective
0.74,0.5,0.4091,0.63,Distributed-Collective
0.68,1.0,0.4091,0.81,Distributed-Collective
0.94,1.0,0.4091,0.99,Distributed-Individual
0.4,0.5,0.4091,0.8,Hierarchical-Individual
0.58,1.0,0.4091,0.84,Distributed-Collective
0.74,0.5,0.4091,0.63,Distributed-Collective
0.68,1.0,0.4091,0.81,Distributed-Collective
0.94,1.0,0.4091,0.99,Distributed-Individual
0.4,0.5,0.4091,0.8,Hierarchical-Individual
0.58,1.0,0.4091,0.84,Distributed-Collective
0.74,0.5,0.4091,0.63,Distributed-Collective
0.68,1.0,0.4091,0.81,Distributed-Collective
0.94,1.0,0.4091,0.99,Distributed-Individual
0.4,0.5,0.4091,0.8,Hierarchical-Individual
0.58,1.0,0.4091,0.84,Distributed-Collective
0.74,0.5,0.4091,0.63,Distributed-Collective
0.68,1.0,0.4091,0.81,Distributed-Collective
0.94,1.0,0.4091,0.99,Distributed-Individual
0.4,0.5,0.4091,0.8,Hierarchical-Individual
0.58,1.0,0.4091,0.84,Distributed-Collective
0.74,0.5,0.4091,0.63,Distributed-Collective
0.46,0.5,0.25,0.57,Distributed-Collective
0.43,0.0,0.25,0.58,Distributed-Collective
0.46,0.5,0.25,0.57,Distributed-Collective
0.43,0.0,0.25,0.58,Distributed-Collective
0.46,0.5,0.25,0.57,Distributed-Collective
0.43,0.0,0.25,0.58,Distributed-Collective
0.46,0.5,0.25,0.57,Distributed-Collective
0.43,0.0,0.25,0.58,Distributed-Collective
0.46,1.0,0.25,0.57,Distributed-Collective
0.43,0.5,0.25,0.58,Distributed-Collective
0.97,0.5,0.5,0.7,Hierarchical-Collective
0.9,0.5,0.5,0.85,Hierarchical-Individual
0.74,0.5,0.5,0.88,Hierarchical-Collective
0.49,0.5,0.5,0.55,Distributed-Individual
0.97,1.0,0.5,0.7,Hierarchical-Collective
0.9,1.0,0.5,0.85,Hierarchical-Individual
0.74,1.0,0.5,0.88,Hierarchical-Collective
0.49,1.0,0.5,0.55,Distributed-Individual
0.97,1.0,0.5,0.7,Hierarchical-Collective
0.9,1.0,0.5,0.85,Hierarchical-Individual
0.74,1.0,0.5,0.88,Hierarchical-Collective
0.49,1.0,0.5,0.55,Distributed-Individual
0.97,0.5,0.5,0.7,Hierarchical-Collective
0.9,0.5,0.5,0.85,Hierarchical-Individual
0.74,0.5,0.5,0.88,Hierarchical-Collective
0.49,0.5,0.5,0.55,Distributed-Individual
0.97,1.0,0.5,0.7,Hierarchical-Collective
0.9,1.0,0.5,0.85,Hierarchical-Individual
0.74,1.0,0.5,0.88,Hierarchical-Collective
0.49,1.0,0.5,0.55,Distributed-Individual
0.97,0.5,0.5,0.7,Hierarchical-Collective
0.9,0.5,0.5,0.85,Hierarchical-Individual
0.74,0.5,0.5,0.88,Hierarchical-Collective
0.49,0.5,0.5,0.55,Distributed-Individual
0.97,1.0,0.5,0.7,Hierarchical-Collective
0.9,1.0,0.5,0.85,Hierarchical-Individual
0.74,1.0,0.5,0.88,Hierarchical-Collective
0.49,1.0,0.5,0.55,Distributed-Individual
0.79,1.0,0.5,0.8,Hierarchical-Collective
0.54,1.0,0.5,0.75,Distributed-Collective
0.95,0.5,0.5,0.52,Hierarchical-Individual
0.79,1.0,0.5,0.8,Hierarchical-Collective
0.54,1.0,0.5,0.75,Distributed-Collective
0.95,0.5,0.5,0.52,Hierarchical-Individual
0.79,0.5,0.5,0.8,Hierarchical-Collective
0.54,0.5,0.5,0.75,Distributed-Collective
0.95,0.0,0.5,0.52,Hierarchical-Individual
0.79,1.0,0.5,0.8,Hierarchical-Collective
0.54,1.0,0.5,0.75,Distributed-Collective
0.95,0.5,0.5,0.52,Hierarchical-Individual
0.79,0.5,0.5,0.8,Hierarchical-Collective
0.54,0.5,0.5,0.75,Distributed-Collective
0.95,0.0,0.5,0.52,Hierarchical-Individual
0.81,0.5,0.4318,0.74,Hierarchical-Individual
0.81,0.5,0.4318,0.74,Hierarchical-Individual
0.81,1.0,0.4318,0.74,Hierarchical-Individual
0.81,0.5,0.4318,0.74,Hierarchical-Individual
0.81,1.0,0.4318,0.74,Hierarchical-Individual
0.81,0.5,0.4318,0.74,Hierarchical-Individual
0.81,1.0,0.4318,0.74,Hierarchical-Individual
0.81,0.5,0.4318,0.74,Hierarchical-Individual
0.89,0.0,0.2727,0.62,Distributed-Individual
0.98,0.0,0.2727,0.86,Hierarchical-Collective
0.89,0.0,0.2727,0.62,Distributed-Individual
0.98,0.0,0.2727,0.86,Hierarchical-Collective
0.89,0.5,0.2727,0.62,Distributed-Individual
0.98,0.5,0.2727,0.86,Hierarchical-Collective
0.89,0.0,0.2727,0.62,Distributed-Individual
0.98,0.0,0.2727,0.86,Hierarchical-Collective
0.89,0.0,0.2727,0.62,Distributed-Individual
0.98,0.0,0.2727,0.86,Hierarchical-Collective
0.89,0.5,0.2727,0.62,Distributed-Individual
0.98,0.5,0.2727,0.86,Hierarchical-Collective
0.64,1.0,0.4091,0.75,Hierarchical-Individual
0.64,1.0,0.4091,0.75,Hierarchical-Individual
0.64,1.0,0.4091,0.75,Hierarchical-Individual
0.64,1.0,0.4091,0.75,Hierarchical-Individual
0.64,0.5,0.4091,0.75,Hierarchical-Individual
0.64,1.0,0.4091,0.75,Hierarchical-Individual
0.64,0.5,0.4091,0.75,Hierarchical-Individual
1.0,0.5,0.3409,0.95,Hierarchical-Collective
1.0,1.0,0.3409,0.95,Hierarchical-Collective
1.0,0.5,0.3409,0.95,Hierarchical-Collective
1.0,1.0,0.3409,0.95,Hierarchical-Collective
0.8,1.0,0.5,0.64,Distributed-Individual
0.73,1.0,0.5,0.88,Hierarchical-Collective
0.82,1.0,0.5,0.95,Distributed-Collective
0.8,1.0,0.5,0.64,Distributed-Individual
0.73,1.0,0.5,0.88,Hierarchical-Collective
0.82,1.0,0.5,0.95,Distributed-Collective
0.8,1.0,0.5,0.64,Distributed-Individual
0.73,1.0,0.5,0.88,Hierarchical-Collective
0.82,1.0,0.5,0.95,Distributed-Collective
0.8,0.5,0.5,0.64,Distributed-Individual
0.73,0.5,0.5,0.88,Hierarchical-Collective
0.82,0.5,0.5,0.95,Distributed-Collective
0.8,1.0,0.5,0.64,Distributed-Individual
0.73,1.0,0.5,0.88,Hierarchical-Collective
0.82,1.0,0.5,0.95,Distributed-Collective
0.97,0.0,0.7045,0.64,Hierarchical-Individual
0.47,0.5,0.4773,0.62,Hierarchical-Collective
0.47,0.5,0.4773,0.62,Hierarchical-Collective
0.47,0.0,0.4773,0.62,Hierarchical-Collective
1.0,1.0,0.5,0.76,Hierarchical-Individual
1.0,0.5,0.5,0.76,Hierarchical-Individual
1.0,0.5,0.5,0.76,Hierarchical-Individual
1.0,1.0,0.5,0.76,Hierarchical-Individual
0.45,0.5,0.4545,0.58,Hierarchical-Collective
0.45,0.5,0.4545,0.58,Hierarchical-Collective
0.45,0.5,0.4545,0.58,Hierarchical-Collective
0.45,0.5,0.4545,0.58,Hierarchical-Collective
0.45,0.0,0.4545,0.58,Hierarchical-Collective
0.45,0.0,0.4545,0.58,Hierarchical-Collective
0.45,0.5,0.4545,0.58,Hierarchical-Collective
0.45,0.0,0.4545,0.58,Hierarchical-Collective
0.45,0.5,0.4545,0.58,Hierarchical-Collective
0.45,0.5,0.4545,0.58,Hierarchical-Collective
0.86,0.5,0.1818,0.77,Distributed-Individual
0.88,1.0,0.1818,0.58,Hierarchical-Collective
0.7,1.0,0.1818,0.77,Hierarchical-Collective
0.86,0.5,0.1818,0.77,Distributed-Individual
0.88,1.0,0.1818,0.58,Hierarchical-Collective
0.7,1.0,0.1818,0.77,Hierarchical-Collective
0.5,0.5,0.4545,0.55,Hierarchical-Collective
0.5,1.0,0.4545,0.55,Hierarchical-Collective
0.5,0.5,0.4545,0.55,Hierarchical-Collective
0.5,1.0,0.4545,0.55,Hierarchical-Collective
0.5,1.0,0.4545,0.55,Hierarchical-Collective
0.5,1.0,0.4545,0.55,Hierarchical-Collective
0.5,0.5,0.4545,0.55,Hierarchical-Collective
0.5,1.0,0.4545,0.55,Hierarchical-Collective
0.5,1.0,0.4545,0.55,Hierarchical-Collective
0.62,1.0,0.4545,0.83,Hierarchical-Collective
0.87,0.5,0.4545,0.83,Distributed-Collective
0.62,0.5,0.4545,0.83,Hierarchical-Collective
0.87,0.0,0.4545,0.83,Distributed-Collective
0.62,0.5,0.4545,0.83,Hierarchical-Collective
0.87,0.0,0.4545,0.83,Distributed-Collective
0.62,0.5,0.4545,0.83,Hierarchical-Collective
0.87,0.0,0.4545,0.83,Distributed-Collective
0.62,1.0,0.4545,0.83,Hierarchical-Collective
0.87,0.5,0.4545,0.83,Distributed-Collective
0.62,1.0,0.4545,0.83,Hierarchical-Collective
0.87,0.5,0.4545,0.83,Distributed-Collective
0.62,1.0,0.4545,0.83,Hierarchical-Collective
0.87,0.5,0.4545,0.83,Distributed-Collective
0.62,1.0,0.4545,0.83,Hierarchical-Collective
0.87,0.5,0.4545,0.83,Distributed-Collective
0.62,0.5,0.4545,0.83,Hierarchical-Collective
0.87,0.0,0.4545,0.83,Distributed-Collective
0.62,0.5,0.4545,0.83,Hierarchical-Collective
0.87,0.0,0.4545,0.83,Distributed-Collective
0.62,1.0,0.4545,0.83,Hierarchical-Collective
0.87,0.5,0.4545,0.83,Distributed-Collective
0.62,1.0,0.4545,0.83,Hierarchical-Collective
0.87,0.5,0.4545,0.83,Distributed-Collective
0.62,1.0,0.4545,0.83,Hierarchical-Collective
0.87,0.5,0.4545,0.83,Distributed-Collective
0.64,0.5,0.7955,0.81,Hierarchical-Collective
0.96,0.5,0.4318,0.99,Hierarchical-Individual
0.96,1.0,0.4318,0.99,Hierarchical-Individual
0.96,0.5,0.4318,0.99,Hierarchical-Individual
